combo,strategy,N,stratum,mean,std6,n_pids
math500_Phi-4-mini-instruct,cv_highfirst,64,Lr,0.03948937908496732,0.0022267755998212992,17
math500_Phi-4-mini-instruct,cv_highfirst,64,overall,0.6582607962213224,0.003095263550116182,494
math500_Phi-4-mini-instruct,cv_random,64,L1,0.9932913436692505,0.0002893811705195402,215
math500_Phi-4-mini-instruct,cv_random,64,L2,0.9190891472868218,0.00520232436853056,43
math500_Phi-4-mini-instruct,cv_random,64,L3,0.9135810185185185,0.008867532576881698,30
math500_Phi-4-mini-instruct,cv_random,64,L4,0.5488657407407408,0.005722712156256828,51
math500_Phi-4-mini-instruct,cv_random,64,L5,0.1195390499194847,0.0021388643954585564,138
math500_Phi-4-mini-instruct,cv_random,64,Lr,0.03878676470588236,0.004867371840253802,17
math500_Phi-4-mini-instruct,cv_random,64,overall,0.6591777721547458,0.003555529926595403,494
math500_Phi-4-mini-instruct,cv_floor,64,L1,0.9933042635658915,0.0004249006147559184,215
math500_Phi-4-mini-instruct,cv_floor,64,L2,0.918733850129199,0.002403934172401121,43
math500_Phi-4-mini-instruct,cv_floor,64,L3,0.9119212962962964,0.005791627808733674,30
math500_Phi-4-mini-instruct,cv_floor,64,L4,0.5490196078431374,0.0028556229861723174,51
math500_Phi-4-mini-instruct,cv_floor,64,L5,0.12045692431561998,0.0017742771530996043,138
math500_Phi-4-mini-instruct,cv_floor,64,Lr,0.03934640522875817,0.004694294010588764,17
math500_Phi-4-mini-instruct,cv_floor,64,overall,0.6593432298695456,0.002257928954961287,494
math500_Phi-4-mini-instruct,T1.0,64,L1,0.9629554263565893,0.0003757391609511809,215
math500_Phi-4-mini-instruct,T1.0,64,L2,0.8303811369509043,0.006469231056602754,43
math500_Phi-4-mini-instruct,T1.0,64,L3,0.8037847222222223,0.0073971536380181765,30
math500_Phi-4-mini-instruct,T1.0,64,L4,0.49597222222222226,0.008896875016856917,51
math500_Phi-4-mini-instruct,T1.0,64,L5,0.1630510265700483,0.0033895825037541212,138
math500_Phi-4-mini-instruct,T1.0,64,Lr,0.05833333333333334,0.000890485398263968,17
math500_Phi-4-mini-instruct,T1.0,64,overall,0.6389527103013947,0.004293709323496194,494
math500_Phi-4-mini-instruct,em_lowfirst,96,L1,0.9952616279069768,7.120609717395147e-05,215
math500_Phi-4-mini-instruct,em_lowfirst,96,L2,0.9375968992248063,0.004341690849234086,43
math500_Phi-4-mini-instruct,em_lowfirst,96,L3,0.9289351851851851,0.004523316365953362,30
math500_Phi-4-mini-instruct,em_lowfirst,96,L4,0.5451525054466231,0.006257266839279545,51
math500_Phi-4-mini-instruct,em_lowfirst,96,L5,0.11310134863123994,0.001913079710437205,138
math500_Phi-4-mini-instruct,em_lowfirst,96,Lr,0.05723039215686274,0.0018259392678616842,17
math500_Phi-4-mini-instruct,em_lowfirst,96,overall,0.6610316857849753,0.002839865208201833,494
math500_Phi-4-mini-instruct,em_highfirst,96,L1,0.9952228682170543,9.314430109066717e-05,215
math500_Phi-4-mini-instruct,em_highfirst,96,L2,0.9371608527131784,0.0028684461986824383,43
math500_Phi-4-mini-instruct,em_highfirst,96,L3,0.9305555555555555,0.004071126880124825,30
math500_Phi-4-mini-instruct,em_highfirst,96,L4,0.5511982570806101,0.005871601164014517,51
math500_Phi-4-mini-instruct,em_highfirst,96,L5,0.1158162238325282,0.0010860195684414661,138
math500_Phi-4-mini-instruct,em_highfirst,96,Lr,0.0573529411764706,0.0019174124721184273,17
math500_Phi-4-mini-instruct,em_highfirst,96,overall,0.662462044534413,0.0023961904870380126,494
math500_Phi-4-mini-instruct,em_random,96,L1,0.9951356589147285,0.0001862886021813921,215
math500_Phi-4-mini-instruct,em_random,96,L2,0.938323643410853,0.0033671609212973033,43
math500_Phi-4-mini-instruct,em_random,96,L3,0.9330324074074073,0.005846160940020829,30
math500_Phi-4-mini-instruct,em_random,96,L4,0.5493804466230937,0.0054701002055320075,51
math500_Phi-4-mini-instruct,em_random,96,L5,0.1151117149758454,0.0021444213657772966,138
math500_Phi-4-mini-instruct,em_random,96,Lr,0.057802287581699356,0.0009225155057709318,17
math500_Phi-4-mini-instruct,em_random,96,overall,0.662306708277103,0.0027350631268819865,494
math500_Phi-4-mini-instruct,em_floor,96,L1,0.9952713178294575,8.7531703803373e-05,215
math500_Phi-4-mini-instruct,em_floor,96,L2,0.9382751937984496,0.0017506340760676349,43
math500_Phi-4-mini-instruct,em_floor,96,L3,0.930138888888889,0.003180525230326076,30
math500_Phi-4-mini-instruct,em_floor,96,L4,0.5409041394335513,0.0056351626946962744,51
math500_Phi-4-mini-instruct,em_floor,96,L5,0.11412037037037037,0.000892498322037995,138
math500_Phi-4-mini-instruct,em_floor,96,Lr,0.05694444444444444,0.0013922489153033214,17
math500_Phi-4-mini-instruct,em_floor,96,overall,0.6610042735042736,0.002109975757313038,494
math500_Phi-4-mini-instruct,cv_lowfirst,96,L1,0.9932428940568475,0.0001889576293192257,215
math500_Phi-4-mini-instruct,cv_lowfirst,96,L2,0.9260174418604651,0.0024442817452998253,43
math500_Phi-4-mini-instruct,cv_lowfirst,96,L3,0.9231134259259258,0.004927016857406624,30
math500_Phi-4-mini-instruct,cv_lowfirst,96,L4,0.5533905228758168,0.005504984168773684,51
math500_Phi-4-mini-instruct,cv_lowfirst,96,L5,0.12453401771336552,0.0018742395856151495,138
math500_Phi-4-mini-instruct,cv_lowfirst,96,Lr,0.04863153594771242,0.004487648494550003,17
math500_Phi-4-mini-instruct,cv_lowfirst,96,overall,0.6625399235267656,0.0026101322772088607,494
math500_Phi-4-mini-instruct,cv_highfirst,96,L1,0.993062015503876,0.00031560004629184224,215
math500_Phi-4-mini-instruct,cv_highfirst,96,L2,0.9254037467700257,0.0039453179113310465,43
math500_Phi-4-mini-instruct,cv_highfirst,96,L3,0.9256712962962963,0.0051948281696254294,30
math500_Phi-4-mini-instruct,cv_highfirst,96,L4,0.5591911764705882,0.006981781595946131,51
math500_Phi-4-mini-instruct,cv_highfirst,96,L5,0.12491797504025766,0.0029408078746798157,138
math500_Phi-4-mini-instruct,cv_highfirst,96,Lr,0.047691993464052285,0.003722277273832995,17
math500_Phi-4-mini-instruct,cv_highfirst,96,overall,0.6632368983355825,0.0033109260277793913,494
math500_Phi-4-mini-instruct,cv_random,96,L1,0.9932461240310078,0.00025585799479946276,215
math500_Phi-4-mini-instruct,cv_random,96,L2,0.9268410852713179,0.002044550681380421,43
math500_Phi-4-mini-instruct,cv_random,96,L3,0.9266203703703703,0.00726571661022374,30
math500_Phi-4-mini-instruct,cv_random,96,L4,0.5590822440087145,0.005369746126777879,51
math500_Phi-4-mini-instruct,cv_random,96,L5,0.12427033011272141,0.0025309567197708384,138
math500_Phi-4-mini-instruct,cv_random,96,Lr,0.050020424836601296,0.0032054632103928602,17
math500_Phi-4-mini-instruct,cv_random,96,overall,0.6633877361673415,0.002952646499112472,494
math500_Phi-4-mini-instruct,cv_floor,96,L1,0.9931007751937982,0.00032820097876000876,215
math500_Phi-4-mini-instruct,cv_floor,96,L2,0.9263081395348838,0.00271922775201601,43
math500_Phi-4-mini-instruct,cv_floor,96,L3,0.9245833333333334,0.007000330680019982,30
math500_Phi-4-mini-instruct,cv_floor,96,L4,0.5537173202614379,0.006128213460184992,51
math500_Phi-4-mini-instruct,cv_floor,96,L5,0.12477304750402575,0.0023188086695377207,138
math500_Phi-4-mini-instruct,cv_floor,96,Lr,0.0503267973856209,0.0033629975705066466,17
math500_Phi-4-mini-instruct,cv_floor,96,overall,0.6627514901034637,0.003071623999850659,494
math500_Phi-4-mini-instruct,T1.0,96,L1,0.9630910852713179,0.00045396019978517576,215
math500_Phi-4-mini-instruct,T1.0,96,L2,0.8361757105943153,0.00571710900862853,43
math500_Phi-4-mini-instruct,T1.0,96,L3,0.815486111111111,0.004286021998065448,30
math500_Phi-4-mini-instruct,T1.0,96,L4,0.49052968409586056,0.008576579969319082,51
math500_Phi-4-mini-instruct,T1.0,96,L5,0.15963415861513686,0.002934223680316879,138
math500_Phi-4-mini-instruct,T1.0,96,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,T1.0,96,overall,0.6387272267206477,0.003748266622494574,494
math500_Phi-4-mini-instruct,em_lowfirst,128,L1,0.9953100775193798,6.004625342961374e-05,215
math500_Phi-4-mini-instruct,em_lowfirst,128,L2,0.9436046511627908,0.002151948316665342,43
math500_Phi-4-mini-instruct,em_lowfirst,128,L3,0.9391666666666666,0.004048319267163683,30
math500_Phi-4-mini-instruct,em_lowfirst,128,L4,0.5520697167755991,0.010215184810466078,51
math500_Phi-4-mini-instruct,em_lowfirst,128,L5,0.11666918276972625,0.0024117086047500537,138
math500_Phi-4-mini-instruct,em_lowfirst,128,Lr,0.05857843137254903,0.0006003651330350934,17
math500_Phi-4-mini-instruct,em_lowfirst,128,overall,0.6639542566351776,0.003716197708842582,494
math500_Phi-4-mini-instruct,em_highfirst,128,L1,0.9950678294573644,7.727675208284537e-05,215
math500_Phi-4-mini-instruct,em_highfirst,128,L2,0.9403100775193799,0.0016716169498331133,43
math500_Phi-4-mini-instruct,em_highfirst,128,L3,0.9359027777777778,0.003578646806121389,30
math500_Phi-4-mini-instruct,em_highfirst,128,L4,0.550599128540305,0.004439114771839782,51
math500_Phi-4-mini-instruct,em_highfirst,128,L5,0.11709943639291465,0.0020388521983451054,138
math500_Phi-4-mini-instruct,em_highfirst,128,Lr,0.058088235294117656,0.0009300816647554056,17
math500_Phi-4-mini-instruct,em_highfirst,128,overall,0.6633153396311292,0.0020613042165430278,494
math500_Phi-4-mini-instruct,em_random,128,L1,0.9952906976744186,9.00693801443776e-05,215
math500_Phi-4-mini-instruct,em_random,128,L2,0.9417635658914728,0.0012559574996914155,43
math500_Phi-4-mini-instruct,em_random,128,L3,0.935763888888889,0.006193728159882234,30
math500_Phi-4-mini-instruct,em_random,128,L4,0.5487200435729848,0.0027060454835947695,51
math500_Phi-4-mini-instruct,em_random,128,L5,0.1150865539452496,0.001892869532487191,138
math500_Phi-4-mini-instruct,em_random,128,Lr,0.05870098039215687,0.0003001825665175453,17
math500_Phi-4-mini-instruct,em_random,128,overall,0.662795209176788,0.002056823418051118,494
math500_Phi-4-mini-instruct,em_floor,128,L1,0.9952228682170543,6.796774386341331e-05,215
math500_Phi-4-mini-instruct,em_floor,128,L2,0.939437984496124,0.0026238048521048263,43
math500_Phi-4-mini-instruct,em_floor,128,L3,0.9406944444444445,0.005195261373669364,30
math500_Phi-4-mini-instruct,em_floor,128,L4,0.5435253267973857,0.007220565402333656,51
math500_Phi-4-mini-instruct,em_floor,128,L5,0.11534571256038649,0.0011742316289782195,138
math500_Phi-4-mini-instruct,em_floor,128,Lr,0.05784313725490197,0.0007594084992563571,17
math500_Phi-4-mini-instruct,em_floor,128,overall,0.6623692645074224,0.00283335698899409,494
math500_Phi-4-mini-instruct,cv_lowfirst,128,L1,0.992906976744186,0.0003565048771338828,215
math500_Phi-4-mini-instruct,cv_lowfirst,128,L2,0.9282461240310077,0.0018239203918530684,43
math500_Phi-4-mini-instruct,cv_lowfirst,128,L3,0.9350925925925925,0.0067698420451936785,30
math500_Phi-4-mini-instruct,cv_lowfirst,128,L4,0.5624455337690631,0.004102467958887171,51
math500_Phi-4-mini-instruct,cv_lowfirst,128,L5,0.12910124798711756,0.0016767374824203487,138
math500_Phi-4-mini-instruct,cv_lowfirst,128,Lr,0.0553921568627451,0.00253294327113016,17
math500_Phi-4-mini-instruct,cv_lowfirst,128,overall,0.665758547008547,0.002423187099273688,494
math500_Phi-4-mini-instruct,cv_highfirst,128,L1,0.9931363049095606,0.0003234557471670592,215
math500_Phi-4-mini-instruct,cv_highfirst,128,L2,0.9283914728682171,0.002172790917546353,43
math500_Phi-4-mini-instruct,cv_highfirst,128,L3,0.9316018518518518,0.004466668969964352,30
math500_Phi-4-mini-instruct,cv_highfirst,128,L4,0.5643927015250545,0.004288761776999089,51
math500_Phi-4-mini-instruct,cv_highfirst,128,L5,0.1278613123993559,0.002077233830513312,138
math500_Phi-4-mini-instruct,cv_highfirst,128,Lr,0.05353349673202614,0.003368129252613292,17
math500_Phi-4-mini-instruct,cv_highfirst,128,overall,0.6654497019793072,0.002272173032981492,494
math500_Phi-4-mini-instruct,cv_random,128,L1,0.9928262273901808,0.0002970663268361895,215
math500_Phi-4-mini-instruct,cv_random,128,L2,0.9289244186046512,0.004130567436141246,43
math500_Phi-4-mini-instruct,cv_random,128,L3,0.9319675925925925,0.005550981913658247,30
math500_Phi-4-mini-instruct,cv_random,128,L4,0.563380991285403,0.0036588737069829266,51
math500_Phi-4-mini-instruct,cv_random,128,L5,0.12914100241545892,0.0015130140921090153,138
math500_Phi-4-mini-instruct,cv_random,128,Lr,0.05379901960784314,0.0018259392678616827,17
math500_Phi-4-mini-instruct,cv_random,128,overall,0.6656455240665766,0.0023518314828030267,494
math500_Phi-4-mini-instruct,cv_floor,128,L1,0.9926356589147286,0.0004122034254619112,215
math500_Phi-4-mini-instruct,cv_floor,128,L2,0.9286337209302326,0.003091525690964112,43
math500_Phi-4-mini-instruct,cv_floor,128,L3,0.9355555555555556,0.004749106478662981,30
math500_Phi-4-mini-instruct,cv_floor,128,L4,0.5578363289760349,0.005367181754453034,51
math500_Phi-4-mini-instruct,cv_floor,128,L5,0.12737369162640902,0.0029587532087297095,138
math500_Phi-4-mini-instruct,cv_floor,128,Lr,0.053227124183006534,0.0021150507565253517,17
math500_Phi-4-mini-instruct,cv_floor,128,overall,0.6646693657219972,0.002801602623142835,494
math500_Phi-4-mini-instruct,T1.0,128,L1,0.9632558139534884,0.0002206240228024918,215
math500_Phi-4-mini-instruct,T1.0,128,L2,0.8428456072351421,0.00573833794966217,43
math500_Phi-4-mini-instruct,T1.0,128,L3,0.8193518518518518,0.004027937417015164,30
math500_Phi-4-mini-instruct,T1.0,128,L4,0.49066584967320265,0.008878721342154002,51
math500_Phi-4-mini-instruct,T1.0,128,L5,0.16035376409017713,0.002519035629983517,138
math500_Phi-4-mini-instruct,T1.0,128,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,T1.0,128,overall,0.6398293409806567,0.0037126604960075545,494
math500_Phi-4-mini-instruct,em_lowfirst,192,L1,0.9953488372093023,0.0,215
math500_Phi-4-mini-instruct,em_lowfirst,192,L2,0.945687984496124,0.0011246155924383673,43
math500_Phi-4-mini-instruct,em_lowfirst,192,L3,0.9427777777777777,0.0015738017193572423,30
math500_Phi-4-mini-instruct,em_lowfirst,192,L4,0.552192265795207,0.006313920150406775,51
math500_Phi-4-mini-instruct,em_lowfirst,192,L5,0.11594202898550726,0.00227120583055765,138
math500_Phi-4-mini-instruct,em_lowfirst,192,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,em_lowfirst,192,overall,0.6641897210976159,0.0024118848333795117,494
math500_Phi-4-mini-instruct,em_highfirst,192,L1,0.9953197674418606,7.120609717393335e-05,215
math500_Phi-4-mini-instruct,em_highfirst,192,L2,0.944718992248062,0.0020996074302345596,43
math500_Phi-4-mini-instruct,em_highfirst,192,L3,0.9429861111111112,0.002547011684016887,30
math500_Phi-4-mini-instruct,em_highfirst,192,L4,0.5524782135076253,0.0030291256125238113,51
math500_Phi-4-mini-instruct,em_highfirst,192,L5,0.11739130434782609,0.001344328223125059,138
math500_Phi-4-mini-instruct,em_highfirst,192,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,em_highfirst,192,overall,0.6645397548358075,0.0014939954828871607,494
math500_Phi-4-mini-instruct,em_random,192,L1,0.9953488372093023,0.0,215
math500_Phi-4-mini-instruct,em_random,192,L2,0.9462209302325583,0.002274140373907893,43
math500_Phi-4-mini-instruct,em_random,192,L3,0.9427777777777777,0.00318052523032605,30
math500_Phi-4-mini-instruct,em_random,192,L4,0.5493464052287581,0.006504417410818431,51
math500_Phi-4-mini-instruct,em_random,192,L5,0.11546900161030597,0.0011188077960148522,138
math500_Phi-4-mini-instruct,em_random,192,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,em_random,192,overall,0.6638101664417454,0.0024045648826404864,494
math500_Phi-4-mini-instruct,em_floor,192,L1,0.9953488372093023,0.0,215
math500_Phi-4-mini-instruct,em_floor,192,L2,0.9454457364341087,0.003266524464993949,43
math500_Phi-4-mini-instruct,em_floor,192,L3,0.9437500000000001,0.00482326537616254,30
math500_Phi-4-mini-instruct,em_floor,192,L4,0.5483523965141611,0.006105826038260123,51
math500_Phi-4-mini-instruct,em_floor,192,L5,0.11641002415458938,0.0016664642721749738,138
math500_Phi-4-mini-instruct,em_floor,192,Lr,0.05870098039215687,0.00030018256651754524,17
math500_Phi-4-mini-instruct,em_floor,192,overall,0.6639577710301395,0.0026399466656960406,494
math500_Phi-4-mini-instruct,cv_lowfirst,192,L1,0.9925387596899226,0.00034033568090715855,215
math500_Phi-4-mini-instruct,cv_lowfirst,192,L2,0.9320251937984496,0.002107641671693983,43
math500_Phi-4-mini-instruct,cv_lowfirst,192,L3,0.9419444444444446,0.0038520076535441304,30
math500_Phi-4-mini-instruct,cv_lowfirst,192,L4,0.5678172657952071,0.0030743732908470075,51
math500_Phi-4-mini-instruct,cv_lowfirst,192,L5,0.1343095813204509,0.002246640310589498,138
math500_Phi-4-mini-instruct,cv_lowfirst,192,Lr,0.057536764705882364,0.0007970398304661326,17
math500_Phi-4-mini-instruct,cv_lowfirst,192,overall,0.6684266756635178,0.001935411921535238,494
math500_Phi-4-mini-instruct,cv_highfirst,192,L1,0.9928391472868215,0.0004278953908104489,215
math500_Phi-4-mini-instruct,cv_highfirst,192,L2,0.9300872093023256,0.0027928165405756867,43
math500_Phi-4-mini-instruct,cv_highfirst,192,L3,0.9443055555555556,0.002870669040614201,30
math500_Phi-4-mini-instruct,cv_highfirst,192,L4,0.5659177559912855,0.003127459801974051,51
math500_Phi-4-mini-instruct,cv_highfirst,192,L5,0.13366495571658615,0.0024857213015349222,138
math500_Phi-4-mini-instruct,cv_highfirst,192,Lr,0.057107843137254914,0.0007594084992563571,17
math500_Phi-4-mini-instruct,cv_highfirst,192,overall,0.6681411662168241,0.0020036863672787245,494
math500_Phi-4-mini-instruct,cv_random,192,L1,0.9922286821705426,0.00025913976202241503,215
math500_Phi-4-mini-instruct,cv_random,192,L2,0.932703488372093,0.0025325757575144956,43
math500_Phi-4-mini-instruct,cv_random,192,L3,0.9418287037037038,0.004201168880067535,30
math500_Phi-4-mini-instruct,cv_random,192,L4,0.5663398692810457,0.00484829006226227,51
math500_Phi-4-mini-instruct,cv_random,192,L5,0.13316978663446052,0.0008586447270027627,138
math500_Phi-4-mini-instruct,cv_random,192,Lr,0.05747549019607844,0.0018842285386061342,17
math500_Phi-4-mini-instruct,cv_random,192,overall,0.6678706983805668,0.002101008290241317,494
math500_Phi-4-mini-instruct,cv_floor,192,L1,0.9925775193798451,0.0003322951201450214,215
math500_Phi-4-mini-instruct,cv_floor,192,L2,0.9317344961240311,0.0033165874205668975,43
math500_Phi-4-mini-instruct,cv_floor,192,L3,0.94375,0.004065436972550177,30
math500_Phi-4-mini-instruct,cv_floor,192,L4,0.563568899782135,0.0033781881176463517,51
math500_Phi-4-mini-instruct,cv_floor,192,L5,0.13350442834138487,0.0020701013903456746,138
math500_Phi-4-mini-instruct,cv_floor,192,Lr,0.057598039215686285,0.0013690431415459752,17
math500_Phi-4-mini-instruct,cv_floor,192,overall,0.6678664811066128,0.0021092718778487423,494
math500_Phi-4-mini-instruct,T1.0,192,L1,0.9633624031007751,0.00030191534480406034,215
math500_Phi-4-mini-instruct,T1.0,192,L2,0.8483042635658915,0.004046514412366532,43
math500_Phi-4-mini-instruct,T1.0,192,L3,0.8284027777777778,0.005617536200414164,30
math500_Phi-4-mini-instruct,T1.0,192,L4,0.4845724400871459,0.0014916937444129467,51
math500_Phi-4-mini-instruct,T1.0,192,L5,0.1595058373590982,0.0011448639418187904,138
math500_Phi-4-mini-instruct,T1.0,192,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,T1.0,192,overall,0.6400345816464237,0.001994300769564262,494
math500_Phi-4-mini-instruct,em_lowfirst,256,L1,0.9953488372093023,0.0,215
math500_Phi-4-mini-instruct,em_lowfirst,256,L2,0.9489825581395349,0.0020942341458520535,43
math500_Phi-4-mini-instruct,em_lowfirst,256,L3,0.945625,0.004900042516822337,30
math500_Phi-4-mini-instruct,em_lowfirst,256,L4,0.5534313725490196,0.004926409618196529,51
math500_Phi-4-mini-instruct,em_lowfirst,256,L5,0.11498590982286634,0.0007978483057491674,138
math500_Phi-4-mini-instruct,em_lowfirst,256,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,em_lowfirst,256,overall,0.6645102339181287,0.002126797053495709,494
math500_Phi-4-mini-instruct,em_highfirst,256,L1,0.9953488372093023,0.0,215
math500_Phi-4-mini-instruct,em_highfirst,256,L2,0.9479651162790699,0.0015600474261626889,43
math500_Phi-4-mini-instruct,em_highfirst,256,L3,0.9415972222222223,0.002756515849696768,30
math500_Phi-4-mini-instruct,em_highfirst,256,L4,0.549795751633987,0.004846293393568119,51
math500_Phi-4-mini-instruct,em_highfirst,256,L5,0.11572564412238323,0.0015799364241065798,138
math500_Phi-4-mini-instruct,em_highfirst,256,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,em_highfirst,256,overall,0.6640083783175889,0.0019481604374827276,494
math500_Phi-4-mini-instruct,em_random,256,L1,0.9953488372093023,0.0,215
math500_Phi-4-mini-instruct,em_random,256,L2,0.9491763565891475,0.000870476538041681,43
math500_Phi-4-mini-instruct,em_random,256,L3,0.9482638888888889,0.002891758724119002,30
math500_Phi-4-mini-instruct,em_random,256,L4,0.550735294117647,0.0039490458943377835,51
math500_Phi-4-mini-instruct,em_random,256,L5,0.11571557971014491,0.0010835544585530905,138
math500_Phi-4-mini-instruct,em_random,256,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,em_random,256,overall,0.6646128542510122,0.0015848587809687957,494
math500_Phi-4-mini-instruct,em_floor,256,L1,0.9953488372093023,0.0,215
math500_Phi-4-mini-instruct,em_floor,256,L2,0.9477713178294577,0.00047470731449288296,43
math500_Phi-4-mini-instruct,em_floor,256,L3,0.941875,0.0019139473463092983,30
math500_Phi-4-mini-instruct,em_floor,256,L4,0.552464596949891,0.005496469889013669,51
math500_Phi-4-mini-instruct,em_floor,256,L5,0.11638486312399356,0.001552492270410064,138
math500_Phi-4-mini-instruct,em_floor,256,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,em_floor,256,overall,0.6644680611785875,0.0020085687138972456,494
math500_Phi-4-mini-instruct,cv_lowfirst,256,L1,0.9921608527131783,0.0002157177846409942,215
math500_Phi-4-mini-instruct,cv_lowfirst,256,L2,0.935125968992248,0.0019751760766124017,43
math500_Phi-4-mini-instruct,cv_lowfirst,256,L3,0.9474305555555556,0.0021313901740587704,30
math500_Phi-4-mini-instruct,cv_lowfirst,256,L4,0.5690699891067538,0.003127966645439969,51
math500_Phi-4-mini-instruct,cv_lowfirst,256,L5,0.13495420692431562,0.0017314534420032027,138
math500_Phi-4-mini-instruct,cv_lowfirst,256,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,cv_lowfirst,256,overall,0.6692189608636977,0.001575851272566518,494
math500_Phi-4-mini-instruct,cv_highfirst,256,L1,0.9918701550387596,0.00023085617523343653,215
math500_Phi-4-mini-instruct,cv_highfirst,256,L2,0.9332848837209303,0.0017222457259997658,43
math500_Phi-4-mini-instruct,cv_highfirst,256,L3,0.944861111111111,0.0036292280579065784,30
math500_Phi-4-mini-instruct,cv_highfirst,256,L4,0.5718886165577342,0.005002270023452276,51
math500_Phi-4-mini-instruct,cv_highfirst,256,L5,0.1351952495974235,0.0007799951950480388,138
math500_Phi-4-mini-instruct,cv_highfirst,256,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,cv_highfirst,256,overall,0.6691344748088168,0.001958195157216446,494
math500_Phi-4-mini-instruct,cv_random,256,L1,0.9921802325581396,0.0003048862930727656,215
math500_Phi-4-mini-instruct,cv_random,256,L2,0.9333333333333335,0.0028283952556834185,43
math500_Phi-4-mini-instruct,cv_random,256,L3,0.9472222222222223,0.004689428615592833,30
math500_Phi-4-mini-instruct,cv_random,256,L4,0.5671568627450981,0.00454221915814306,51
math500_Phi-4-mini-instruct,cv_random,256,L5,0.13574074074074075,0.0015192493466353416,138
math500_Phi-4-mini-instruct,cv_random,256,Lr,0.0582107843137255,0.0007229353531251295,17
math500_Phi-4-mini-instruct,cv_random,256,overall,0.6690598290598291,0.0022056812005566396,494
math500_Phi-4-mini-instruct,cv_floor,256,L1,0.9923062015503875,0.0002956935057791899,215
math500_Phi-4-mini-instruct,cv_floor,256,L2,0.9318798449612403,0.0015780002314591253,43
math500_Phi-4-mini-instruct,cv_floor,256,L3,0.9433333333333334,0.003717451337199242,30
math500_Phi-4-mini-instruct,cv_floor,256,L4,0.5712554466230938,0.004108970871072287,51
math500_Phi-4-mini-instruct,cv_floor,256,L5,0.1348178341384863,0.0024528140101871166,138
math500_Phi-4-mini-instruct,cv_floor,256,Lr,0.05796568627450981,0.0008595920547426561,17
math500_Phi-4-mini-instruct,cv_floor,256,overall,0.6689088506522716,0.002131473872763192,494
math500_Phi-4-mini-instruct,T1.0,256,L1,0.9631298449612404,0.00018537913245840313,215
math500_Phi-4-mini-instruct,T1.0,256,L2,0.8552325581395347,0.0036678628594389515,43
math500_Phi-4-mini-instruct,T1.0,256,L3,0.8327083333333335,0.003807430600520223,30
math500_Phi-4-mini-instruct,T1.0,256,L4,0.47757352941176473,0.0054049536209621486,51
math500_Phi-4-mini-instruct,T1.0,256,L5,0.15914351851851852,0.001554340866221427,138
math500_Phi-4-mini-instruct,T1.0,256,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,T1.0,256,overall,0.6399741340530815,0.0023994209406533362,494
math500_Phi-4-mini-instruct,em_lowfirst,384,L1,0.9953488372093023,0.0,215
math500_Phi-4-mini-instruct,em_lowfirst,384,L2,0.9505813953488372,0.0009728604959698624,43
math500_Phi-4-mini-instruct,em_lowfirst,384,L3,0.949375,0.0038074306005202218,30
math500_Phi-4-mini-instruct,em_lowfirst,384,L4,0.5508578431372549,0.00473426388338179,51
math500_Phi-4-mini-instruct,em_lowfirst,384,L5,0.11580615942028986,0.0010163511704835728,138
math500_Phi-4-mini-instruct,em_lowfirst,384,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,em_lowfirst,384,overall,0.6648405870445344,0.0018881793530276041,494
math500_Phi-4-mini-instruct,em_highfirst,384,L1,0.9953488372093023,0.0,215
math500_Phi-4-mini-instruct,em_highfirst,384,L2,0.9495639534883721,0.0014211519257651538,43
math500_Phi-4-mini-instruct,em_highfirst,384,L3,0.949375,0.0026841872347343606,30
math500_Phi-4-mini-instruct,em_highfirst,384,L4,0.5501225490196079,0.004683232871305281,51
math500_Phi-4-mini-instruct,em_highfirst,384,L5,0.11586654589371981,0.0014756741739097227,138
math500_Phi-4-mini-instruct,em_highfirst,384,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,em_highfirst,384,overall,0.6646929824561404,0.0018670749975490558,494
math500_Phi-4-mini-instruct,em_random,384,L1,0.9953488372093023,0.0,215
math500_Phi-4-mini-instruct,em_random,384,L2,0.9504360465116278,0.0011444778886645318,43
math500_Phi-4-mini-instruct,em_random,384,L3,0.9492361111111111,0.0014770622745717478,30
